,postal_code,Distance GP,Within 1 km GP,Within 3 km GP,Within 5 km GP,Distance Hospital,Within 5 km Hospital,Within 10 km Hospital,Within 20 km Hospital,Distance Supermarket,Within 1 km Supermarket,Within 3 km Supermarket,Within 5 km Supermarket,Distance Department Store,Within 5 km Department Store,Within 10 km Department Store,Within 20 km Department Store,Distance Restaurant,Within 1 km Restaurant,Within 3 km Restaurant,Within 5 km Restaurant,Distance Day Care,Within 1 km Day Care,Within 3 km Day Care,Within 5 km Day Care,Distance School,Within 1 km School,Within 3 km School,Within 5 km School
0,340101,0.4,2.0,2.0,3.2,5.9,0.0,2.0,4.0,0.3,2.0,5.0,6.5,0.5,1.0,2.0,9.2,0.1,19.2,22.0,30.9,0.9,0.7,11.0,22.8,0.9,1.1,7.0,13.1
1,340102,0.9,0.8,2.0,4.2,5.8,0.0,2.0,4.0,0.7,1.6,4.8,8.8,1.5,1.2,2.4,8.1,0.6,7.7,22.0,40.2,0.5,2.0,10.7,23.5,0.7,1.5,6.8,12.9
2,340201,0.4,1.2,8.5,14.4,0.8,1.0,2.0,4.0,0.3,8.0,16.0,25.3,0.6,1.0,3.0,7.0,0.2,44.5,84.5,105.9,0.7,3.1,45.7,94.5,0.7,1.5,24.5,41.7
3,340202,1.2,0.6,4.9,13.7,1.9,1.0,2.0,3.6,0.8,1.1,13.3,23.7,1.9,1.0,3.0,8.3,0.5,5.8,59.6,99.2,0.4,4.0,34.6,80.5,0.6,1.8,16.1,38.0
4,340203,1.6,0.0,4.1,10.0,3.3,1.0,2.0,3.6,0.5,1.0,5.2,22.0,3.2,1.9,3.0,8.8,1.1,0.7,16.5,90.2,0.4,4.7,29.6,68.2,0.5,2.1,12.1,32.2
5,340204,0.7,0.8,5.6,13.6,2.3,1.0,2.0,3.0,0.6,1.0,13.4,26.8,2.3,2.0,3.0,8.0,0.7,1.9,57.5,106.9,0.3,6.3,36.4,80.6,0.4,3.5,15.4,38.5
6,340205,0.9,0.8,5.9,14.1,2.3,1.0,2.0,3.0,0.6,1.5,14.2,27.7,2.5,2.0,3.0,6.2,0.6,2.4,60.9,109.3,0.4,2.8,36.3,83.4,0.8,1.1,16.8,40.7
7,340301,1.0,0.5,6.2,11.0,5.9,0.0,1.0,2.0,0.2,5.0,10.2,16.4,0.5,1.0,2.0,3.0,0.3,10.1,25.7,39.9,0.3,4.0,31.7,61.5,0.8,2.0,14.1,26.3
8,340302,0.7,1.5,4.3,7.3,7.9,0.0,1.0,2.0,0.8,1.1,8.5,11.3,2.5,1.0,2.0,3.0,0.8,4.1,22.5,27.6,0.6,3.2,24.9,37.6,0.7,1.3,10.4,16.2
9,340303,0.9,1.3,5.2,8.1,7.2,0.0,1.0,2.0,0.5,1.4,8.9,12.7,1.7,1.0,2.0,3.0,1.0,2.2,24.3,30.4,0.5,3.3,28.2,44.5,0.6,2.2,13.3,18.3
10,340401,0.5,2.0,3.0,5.4,0.6,1.0,2.0,6.0,0.6,1.4,3.0,4.8,6.9,0.0,2.0,15.0,0.3,4.9,15.9,23.4,0.3,5.9,12.7,23.1,0.3,3.1,7.0,10.0
11,340402,1.3,0.2,3.0,6.9,1.5,1.0,2.0,5.4,0.5,1.1,3.0,6.0,7.1,0.0,2.0,15.0,1.0,2.1,14.8,27.6,0.6,2.4,12.2,29.0,0.7,1.9,7.0,12.7
12,340403,0.6,1.6,3.4,7.6,1.2,1.0,2.0,4.1,0.7,1.1,3.1,6.5,6.4,0.0,2.0,14.2,0.5,5.1,16.3,29.7,0.5,4.9,15.7,35.8,0.6,2.5,7.9,16.6
13,340502,5.5,0.0,0.0,0.2,9.3,0.0,0.9,3.0,3.2,0.0,0.3,1.1,8.3,0.0,2.5,7.2,4.9,0.0,0.0,0.8,3.9,0.0,0.0,4.2,4.0,0.0,0.0,2.2
14,340503,3.4,0.0,0.0,2.2,7.2,0.0,1.0,3.0,3.6,0.0,0.0,2.5,6.1,0.0,2.8,6.0,3.4,0.0,0.0,5.3,0.4,2.6,3.1,21.2,0.5,1.7,2.0,8.4
15,2020100,0.7,1.6,8.4,14.1,2.7,2.0,3.0,8.9,0.2,8.4,29.2,47.7,0.5,4.1,10.0,24.0,0.1,133.9,181.9,214.6,0.3,4.8,35.6,62.3,0.8,1.0,18.3,35.1
16,2020101,1.0,0.5,7.2,14.1,2.8,1.7,3.0,8.3,0.2,5.2,26.4,47.1,0.4,4.0,10.0,24.0,0.1,120.0,178.8,211.6,0.6,2.8,32.0,61.3,0.9,0.7,17.0,34.3
17,2020102,0.8,0.9,7.1,14.6,2.5,1.4,3.0,8.0,0.2,8.0,26.9,48.2,0.3,4.4,9.9,24.2,0.0,138.2,178.8,218.3,0.6,4.2,33.2,63.8,0.8,1.5,16.4,35.6
18,2020103,0.6,1.2,7.0,14.0,2.3,1.0,3.0,8.0,0.3,10.0,26.7,48.7,0.6,5.0,10.0,24.6,0.1,140.2,178.6,222.4,0.5,6.1,34.5,63.7,0.7,2.6,16.9,35.8
19,2020104,1.2,0.2,7.0,16.2,2.6,1.3,3.0,8.0,0.3,5.1,23.3,47.5,0.6,4.0,9.0,24.8,0.1,119.6,175.4,213.1,0.7,1.9,28.9,63.4,0.4,1.0,15.0,35.4
20,2020170,1.4,0.0,6.3,15.4,2.9,1.0,3.0,8.2,0.5,3.0,20.4,46.0,0.8,4.0,9.0,24.9,0.2,87.1,173.2,211.8,0.9,1.2,26.3,59.7,0.3,1.0,14.5,33.4
21,2020210,0.4,2.2,9.8,14.6,2.3,1.1,3.0,8.0,0.2,10.9,30.7,48.1,0.9,4.4,10.0,24.0,0.1,104.8,182.5,219.0,0.5,8.0,37.6,63.4,0.5,3.2,19.1,37.2
22,2020211,0.5,2.4,9.4,15.0,2.8,1.8,3.0,8.1,0.2,8.5,33.2,49.5,1.2,5.0,10.0,24.0,0.2,51.5,184.1,218.2,0.3,6.1,35.4,63.3,0.4,2.7,18.0,37.4
23,2020212,0.4,3.0,8.4,15.5,2.9,2.6,3.0,8.8,0.4,6.8,33.8,49.7,1.2,5.0,10.0,24.0,0.2,53.0,184.5,218.4,0.2,5.8,34.7,63.4,0.4,2.2,17.3,37.1
24,2020314,0.6,1.5,7.7,14.6,3.6,2.1,3.0,7.9,0.3,3.0,29.1,50.5,1.6,5.0,9.6,22.5,0.6,8.8,175.3,219.7,0.4,3.2,29.5,64.5,0.4,2.3,13.4,38.8
25,2020320,0.6,1.8,7.8,14.8,3.7,2.2,3.0,8.1,0.4,2.5,29.1,50.5,1.7,5.0,9.7,22.3,0.6,7.6,176.1,219.7,0.5,3.6,28.8,64.2,0.4,2.2,13.2,38.5
26,2020321,0.2,3.0,8.0,15.2,3.3,2.6,3.0,9.0,0.5,4.6,32.8,50.0,1.3,5.0,10.0,23.3,0.3,31.5,181.4,218.9,0.2,5.2,31.7,62.3,0.8,1.9,15.0,36.8
27,2020339,0.2,2.1,8.0,14.5,3.5,1.9,3.0,8.2,0.8,1.6,30.4,48.4,1.4,4.5,10.0,22.8,0.6,12.5,180.8,212.5,0.5,4.2,28.7,60.1,1.0,0.8,14.0,35.7
28,2020423,0.7,2.1,8.3,11.8,3.4,2.0,3.0,7.0,0.3,3.3,26.9,46.3,1.0,4.0,9.0,20.4,0.3,4.5,102.3,213.2,0.7,3.0,31.3,57.0,0.7,1.3,16.1,32.3
29,2020424,0.3,2.0,8.1,11.6,3.3,2.0,3.0,7.0,0.5,5.4,25.3,47.5,0.7,4.2,9.0,20.6,0.3,5.0,108.3,214.3,0.5,1.5,30.6,56.7,0.5,1.6,14.9,31.8
30,2020425,0.7,1.6,5.6,10.8,2.8,1.9,3.1,7.0,0.5,3.6,18.2,40.9,0.9,4.0,8.6,18.7,0.7,3.6,29.1,203.6,0.6,2.0,22.9,46.7,0.6,1.3,12.1,25.2
31,2020526,1.5,0.1,4.5,10.1,2.1,1.2,3.0,7.0,1.1,0.9,15.7,34.5,1.4,3.8,8.0,18.1,1.1,0.6,27.0,164.3,0.4,3.2,20.1,40.9,0.6,1.3,12.5,22.7
32,2020528,0.6,2.0,7.3,11.0,2.6,2.0,3.0,7.0,0.2,5.7,24.1,44.2,0.3,4.0,9.0,20.0,0.4,4.3,53.6,211.5,0.6,3.5,32.9,51.2,0.7,1.9,16.4,27.0
33,2020630,0.5,2.0,7.8,13.6,1.8,1.0,3.0,8.0,0.3,9.3,26.1,46.0,1.1,4.0,9.6,24.0,0.2,73.3,178.7,215.5,0.4,5.9,35.5,61.8,0.3,4.1,16.4,35.8
34,2020631,0.4,1.3,7.1,13.0,1.6,1.0,3.0,8.0,0.5,5.1,22.7,45.1,1.3,4.0,8.5,24.0,0.1,31.7,176.1,212.7,0.3,5.6,35.7,61.6,0.2,3.6,16.6,34.3
35,2020650,0.6,1.0,6.8,11.7,1.3,1.0,3.0,8.0,0.8,2.7,21.6,44.1,1.6,3.8,8.0,24.0,0.4,10.3,174.0,208.9,0.5,4.7,35.4,58.1,0.3,3.3,16.4,31.3
36,2020732,0.6,2.0,8.7,13.4,2.3,1.3,3.0,8.0,0.3,7.2,28.4,46.9,1.5,4.1,9.0,24.0,0.2,33.3,180.7,213.4,0.4,7.4,34.5,61.5,0.4,3.4,16.2,35.1
37,2020733,0.4,1.6,8.6,12.7,2.0,1.1,3.0,8.0,0.2,6.5,26.1,45.7,1.5,4.0,9.1,24.0,0.2,34.5,180.1,211.9,0.3,7.1,35.1,60.5,0.2,4.2,16.8,34.1
38,2020734,0.4,1.1,8.2,11.9,1.8,1.1,3.0,8.0,0.5,3.9,24.3,44.5,1.8,3.6,8.5,23.9,0.3,14.0,177.4,209.9,0.2,7.0,34.2,59.3,0.4,3.9,15.9,32.5
39,2020735,0.7,1.8,8.0,11.1,2.2,1.9,3.0,8.0,0.5,2.6,27.7,44.6,2.1,3.2,8.9,22.8,0.2,9.2,177.0,209.4,0.2,8.6,33.0,57.1,0.5,2.2,13.9,32.1
40,2020840,0.4,1.6,8.2,11.7,2.4,2.0,3.0,7.9,0.6,3.4,28.3,45.4,1.9,3.5,9.0,22.2,0.2,13.2,177.4,210.6,0.3,8.7,34.2,58.1,0.6,2.5,14.5,33.0
41,2020841,0.7,1.1,8.0,12.5,2.9,1.7,3.0,8.0,0.8,3.6,27.1,47.3,1.8,4.1,9.0,23.7,0.4,16.1,176.9,211.9,0.5,4.4,30.2,59.3,0.8,1.5,13.3,33.9
42,2020843,0.6,1.3,8.8,11.9,3.0,2.0,3.0,7.0,1.0,0.7,28.5,44.3,1.4,3.8,9.0,20.9,0.7,2.1,153.8,211.9,0.2,5.7,35.8,56.0,0.5,1.1,17.0,30.8
43,2020844,0.7,1.0,8.3,11.2,2.6,2.0,3.0,7.0,0.8,0.9,26.0,42.6,2.1,3.1,8.8,20.6,0.6,2.1,133.1,208.5,0.3,7.2,36.0,54.3,0.7,1.6,16.4,29.3
44,2020845,0.7,0.8,6.5,10.1,3.3,2.0,3.0,7.0,0.9,1.1,19.6,39.0,1.8,3.6,8.1,18.4,0.5,1.5,53.7,205.6,0.4,4.7,30.8,46.2,0.5,2.5,16.2,23.7
45,2020952,2.2,0.0,2.4,9.3,1.1,1.0,3.0,8.1,0.5,0.9,12.4,30.5,3.0,1.9,8.0,22.1,0.6,0.9,84.8,186.0,0.5,1.8,19.5,42.8,0.6,0.9,8.9,21.5
46,2021053,0.6,0.9,3.6,9.1,2.7,2.0,3.0,7.0,0.3,2.6,12.7,36.0,2.9,3.0,7.2,18.1,0.3,2.0,28.1,200.2,0.4,4.4,23.3,47.6,0.7,1.7,10.2,25.0
47,2021154,1.0,0.4,4.6,10.2,2.3,1.7,3.0,7.0,0.6,2.2,14.8,38.1,3.1,3.0,7.3,18.7,0.6,2.2,50.0,202.7,0.5,3.7,24.5,50.3,1.0,1.1,10.4,25.9
48,2021155,0.8,0.8,2.7,9.0,3.1,2.0,3.0,7.0,0.6,2.2,9.8,35.0,2.9,3.0,7.1,18.0,0.6,2.0,14.6,195.1,0.6,3.4,20.8,45.1,0.6,1.2,8.2,24.1
49,2021159,1.5,0.1,4.4,10.4,2.0,1.2,3.0,7.0,1.0,0.3,14.0,36.9,3.2,3.0,7.7,19.5,0.6,1.6,65.0,202.5,0.9,1.7,24.9,51.1,1.5,0.2,10.3,26.3
50,2021261,1.1,0.3,5.5,12.6,2.2,1.0,3.0,8.6,0.3,3.4,18.0,42.4,1.4,3.4,8.3,25.0,0.3,19.4,170.1,207.3,0.3,5.2,25.1,54.4,0.8,1.8,13.0,29.2
51,2021262,1.3,0.0,3.1,10.6,2.0,1.0,3.0,8.6,0.7,2.6,16.2,34.1,2.1,2.0,8.0,23.6,0.4,4.2,164.1,199.4,0.4,4.9,21.0,49.0,0.3,3.1,11.2,24.8
52,2021263,1.0,0.4,2.4,9.2,2.6,1.0,3.0,9.0,1.0,1.3,12.8,30.1,2.4,2.0,8.0,22.0,0.4,2.5,143.6,195.8,0.4,3.7,16.1,43.5,0.4,3.4,9.3,21.9
53,2021264,1.0,0.5,1.0,8.0,3.0,1.0,3.0,9.0,1.4,0.0,7.3,24.0,2.9,2.0,8.0,20.9,0.4,1.4,81.7,190.6,0.5,2.5,13.6,38.5,0.4,2.4,6.9,20.2
54,2021365,2.5,0.0,0.9,4.9,3.6,1.0,3.0,9.0,2.5,0.0,2.9,20.3,3.9,1.9,6.2,19.5,1.5,0.1,7.3,179.8,0.7,1.5,9.5,27.9,1.6,0.1,5.7,14.4
55,2021367,4.9,0.0,0.2,1.1,7.4,0.1,1.2,6.0,5.1,0.0,0.4,2.9,5.7,0.5,2.5,17.0,2.7,0.0,1.8,21.6,3.6,0.0,1.6,5.7,4.3,0.0,0.6,3.3
56,2021471,1.3,0.0,3.1,9.8,3.7,1.0,3.0,8.4,0.3,1.0,16.8,33.9,2.0,2.3,8.0,22.2,0.3,1.8,169.1,199.8,0.4,2.0,16.6,46.3,0.6,1.3,10.7,24.0
57,2021473,0.9,0.7,5.1,12.0,2.6,1.0,3.0,8.3,0.3,3.0,16.9,41.1,1.5,3.1,8.0,24.9,0.2,6.2,169.3,206.0,0.3,5.0,22.2,52.9,0.7,1.7,11.4,27.9
58,2021474,0.8,1.0,3.1,10.1,3.2,1.0,3.0,8.8,0.7,2.4,15.7,32.4,2.1,2.0,8.0,22.2,0.5,2.5,165.8,197.6,0.4,3.3,16.7,46.7,0.4,1.2,10.6,23.7
59,2021572,1.9,0.0,2.9,8.8,4.4,1.0,3.0,8.9,0.7,0.9,12.6,28.0,2.2,2.1,8.0,21.1,0.7,0.9,130.8,193.7,1.2,0.6,14.6,37.8,1.2,0.2,9.0,20.4
60,2021682,1.2,0.4,6.7,18.6,3.2,1.7,3.0,8.2,0.5,2.9,19.5,45.2,2.0,2.8,9.0,20.2,0.5,2.9,127.1,198.7,0.5,2.1,18.7,57.4,0.5,1.8,12.6,34.7
61,2021780,0.5,1.0,6.4,20.6,3.1,1.8,3.0,7.1,0.5,5.2,20.6,46.0,2.0,4.0,9.0,19.6,0.3,6.3,136.3,208.5,0.4,4.1,17.7,58.6,0.4,2.5,11.2,35.7
62,2021783,0.9,0.7,4.7,17.0,3.5,1.0,3.0,7.2,0.4,3.1,13.1,39.8,2.4,3.2,9.1,18.7,0.3,3.2,45.3,202.4,0.5,4.2,15.0,48.2,0.5,3.0,8.7,28.4
63,2021798,1.4,0.0,2.1,14.4,4.0,1.0,3.0,7.5,0.6,2.0,10.1,32.6,2.8,3.0,9.5,18.9,0.8,1.3,10.6,195.3,0.8,2.5,11.2,38.0,0.8,1.8,7.3,24.0
64,2021815,2.1,0.0,2.2,12.6,4.6,1.0,3.0,7.2,1.4,0.0,9.5,26.0,3.2,3.0,10.2,18.5,1.8,0.0,11.4,169.8,1.0,1.1,10.1,26.9,1.0,0.6,6.9,18.0
65,2021884,0.8,1.0,4.9,19.7,3.1,1.0,3.0,7.3,0.5,3.6,14.1,41.8,2.0,3.3,9.2,18.9,0.3,3.8,52.4,205.3,0.2,6.0,15.9,53.4,0.2,3.6,9.5,31.9
66,2021885,0.3,1.0,7.1,22.1,2.8,2.0,3.0,7.3,0.2,5.7,21.5,48.0,1.6,4.0,9.0,19.9,0.2,7.1,150.2,211.2,0.3,5.4,18.5,62.8,0.6,3.5,12.6,37.8
67,2021886,0.7,1.0,7.8,22.2,2.6,1.6,3.0,8.4,0.5,4.8,19.2,46.6,1.4,3.7,9.0,19.6,0.3,6.6,118.8,208.2,0.4,4.5,17.8,59.6,0.7,2.7,11.7,36.4
68,2021887,1.1,0.2,6.0,20.1,2.5,1.0,3.0,8.1,1.0,1.3,12.0,41.4,1.3,2.7,9.0,18.5,0.7,2.8,28.1,200.1,0.9,2.6,15.3,51.7,0.9,1.2,10.4,32.2
69,2021888,1.5,0.0,2.9,15.1,3.7,1.0,3.0,7.9,0.9,1.4,12.1,31.8,2.5,3.0,10.5,19.9,1.0,0.6,12.1,193.0,0.3,3.2,12.9,38.4,0.3,1.8,9.5,25.6
70,2021989,1.5,0.0,4.5,13.3,2.6,1.0,3.0,6.7,0.8,0.9,9.2,22.0,2.0,1.3,9.7,16.1,0.9,0.8,9.7,70.5,1.4,0.0,9.4,35.4,1.5,0.0,7.9,22.8
71,2021990,0.5,1.9,6.0,18.9,1.5,1.0,3.0,8.9,0.7,2.9,13.4,34.2,0.7,3.0,10.0,19.9,0.7,2.3,16.4,188.3,0.9,1.6,19.5,47.0,0.9,1.8,15.1,32.8
72,2021993,0.6,1.1,6.1,19.4,1.8,1.0,3.0,8.4,0.6,1.5,12.4,32.2,1.2,3.0,10.0,18.9,0.6,1.3,14.2,176.4,0.6,1.6,17.3,43.4,0.6,1.8,13.8,29.8
73,2022092,0.6,0.8,10.2,17.6,1.9,1.0,3.4,9.1,1.7,0.0,11.8,28.9,2.0,3.1,10.0,19.6,0.6,2.0,17.3,170.8,0.4,1.8,17.5,44.2,0.5,2.0,13.8,30.4
74,2022191,0.6,2.4,8.6,13.9,2.5,1.0,2.8,9.0,0.6,2.1,5.0,17.3,2.0,2.1,8.6,20.0,0.6,2.5,11.9,25.2,0.5,3.2,14.4,33.2,1.1,0.6,11.1,26.6
75,2022194,0.4,3.0,8.1,13.1,3.0,1.0,2.1,9.0,0.4,2.0,4.9,16.8,2.5,2.0,8.1,20.0,0.5,2.5,11.0,38.5,0.5,2.5,13.1,28.9,0.5,2.0,9.2,22.5
76,2022197,0.9,1.4,7.5,13.1,2.9,1.0,2.6,9.0,1.1,0.9,4.5,21.3,3.1,3.0,9.4,19.7,0.6,1.9,9.1,124.9,0.9,1.2,11.8,34.5,0.9,1.2,7.7,25.3
77,2022295,0.7,1.8,7.7,17.0,2.7,1.0,3.0,9.0,0.8,0.7,5.0,17.1,2.3,3.0,7.8,20.0,1.1,0.4,11.7,33.4,0.6,2.2,14.1,35.2,0.6,1.8,10.9,26.1
78,2022296,1.0,0.5,9.7,18.5,1.6,1.0,3.2,9.0,0.9,0.6,6.5,21.3,3.2,3.0,9.0,19.9,0.8,0.9,10.8,38.0,0.5,2.2,15.5,43.7,0.6,2.1,11.8,31.1
79,2022316,0.8,0.9,3.5,15.0,2.0,1.0,2.1,8.0,0.9,1.5,3.6,18.5,3.3,1.4,8.2,18.0,0.8,0.8,2.8,30.8,0.4,3.7,7.9,30.9,0.5,1.9,8.2,21.8
80,2022317,0.6,1.1,4.9,17.3,1.5,1.0,3.0,8.0,0.7,1.7,5.0,21.4,3.0,2.5,8.6,18.0,0.6,0.9,5.7,38.0,0.5,3.7,11.0,36.2,0.4,2.9,9.2,26.9
81,2022318,0.6,1.0,6.8,17.5,0.7,1.0,3.7,8.2,1.4,0.5,9.1,22.7,2.3,2.7,9.9,18.1,1.4,0.3,12.3,56.9,1.0,1.0,16.1,39.2,0.9,1.1,11.9,27.7
82,2022319,1.1,0.1,7.1,19.5,0.9,1.0,3.8,8.4,1.4,0.0,12.7,31.8,1.4,3.0,10.0,19.4,1.2,0.0,17.3,180.9,1.1,0.1,21.5,45.1,1.1,0.3,15.4,32.2
83,2022447,2.0,0.0,4.3,11.4,4.2,0.9,2.2,8.7,1.7,0.1,3.6,6.6,2.0,1.2,5.5,19.4,1.6,0.1,6.2,14.8,0.7,1.5,11.8,22.1,0.9,1.1,8.9,18.4
84,2022448,0.4,1.0,6.9,12.8,3.5,1.0,2.4,9.0,0.5,1.0,4.1,8.1,0.5,1.3,6.2,19.9,0.4,3.0,9.7,15.9,0.4,2.7,14.3,24.4,0.5,3.0,9.2,22.2
85,2022449,1.6,0.1,3.8,15.2,4.1,1.0,2.6,8.8,1.6,0.1,3.1,10.8,1.7,2.1,5.9,19.9,1.3,0.3,7.2,27.5,1.0,0.9,10.8,30.8,1.2,0.6,7.2,23.3
86,3440111,0.7,1.0,11.7,37.2,4.3,2.1,7.0,11.0,0.8,1.3,32.0,70.9,1.3,9.0,16.2,29.1,0.3,4.6,240.5,462.9,0.6,4.7,43.1,144.1,0.7,2.2,21.8,70.1
87,3440112,0.4,1.0,10.7,39.6,3.8,2.0,7.0,11.0,0.4,1.1,27.8,75.3,1.6,9.0,15.8,29.0,0.3,5.9,151.4,454.9,0.3,7.1,41.7,150.3,0.3,4.4,21.4,69.4
88,3440113,0.4,1.0,8.6,36.4,4.0,1.6,7.0,11.0,0.4,1.0,22.6,73.8,1.5,9.0,16.0,29.0,0.4,2.9,93.2,450.7,0.2,4.6,36.4,144.3,0.4,4.0,18.5,67.0
89,3440114,0.7,1.1,10.6,38.8,3.4,1.5,6.9,11.0,0.7,1.5,25.9,75.2,2.0,9.0,15.0,29.0,0.5,6.4,150.9,449.6,0.4,5.0,45.4,150.4,0.3,5.1,24.2,68.5
90,3440121,0.5,1.6,19.4,48.3,3.6,3.0,7.0,11.0,0.2,8.0,46.2,81.0,0.7,9.0,17.0,30.4,0.1,45.7,401.7,476.0,0.4,9.9,86.9,165.7,0.4,3.0,31.8,83.6
91,3440122,0.6,1.0,18.9,45.0,3.7,3.0,7.0,11.0,0.4,4.9,47.9,79.6,0.9,9.0,16.3,30.2,0.3,26.3,381.6,475.7,0.2,8.3,75.0,156.5,0.5,1.9,32.3,78.3
92,3440123,0.3,1.8,19.2,45.8,3.7,3.0,7.0,11.0,0.2,6.7,45.0,79.7,1.1,9.0,16.1,29.9,0.1,27.4,383.8,471.9,0.2,10.4,76.0,161.5,0.3,3.2,30.1,77.6
93,3440124,0.4,1.8,15.5,44.2,3.2,3.0,6.2,11.0,0.4,3.6,37.2,79.7,1.6,9.0,15.9,29.0,0.1,19.3,324.6,473.5,0.3,6.7,62.0,162.8,0.3,4.6,30.4,77.3
94,3440131,0.6,1.7,18.2,45.9,3.5,3.0,6.3,11.0,0.5,5.5,42.6,80.0,1.2,9.0,16.3,29.8,0.2,27.3,375.4,473.7,0.3,8.0,76.5,164.3,0.5,3.7,29.6,79.4
95,3440132,1.2,0.1,11.4,38.5,3.1,2.0,6.0,11.0,1.2,0.3,26.4,75.6,1.2,9.0,14.6,29.1,0.9,3.0,156.9,453.3,0.7,1.9,50.5,150.8,0.8,1.3,23.8,68.7
96,3440211,0.4,2.4,26.8,44.9,2.9,2.5,6.0,11.1,0.2,8.9,50.2,75.2,0.8,9.0,17.0,31.8,0.1,86.9,407.4,465.8,0.3,7.1,91.5,152.1,0.4,3.1,37.8,72.4
97,3440212,0.6,2.2,26.4,44.3,2.7,2.2,6.0,11.0,0.5,7.7,52.1,73.3,1.2,9.0,16.8,31.0,0.2,38.2,402.9,464.5,0.3,8.0,86.3,148.2,0.6,4.2,35.8,69.7
98,3440221,0.4,1.4,24.4,42.6,2.1,2.4,6.0,11.1,0.7,4.0,49.3,70.4,1.1,9.0,16.0,30.7,0.5,18.2,372.7,464.3,0.3,9.7,85.1,141.7,0.5,4.5,36.2,64.4
99,3440222,0.5,1.8,22.0,41.5,2.4,3.0,6.0,11.0,0.6,4.5,46.6,71.7,0.9,9.0,15.8,30.2,0.3,16.8,340.6,465.7,0.3,10.2,72.7,142.9,0.2,5.3,33.6,64.9
100,3440223,0.5,2.2,22.0,44.4,2.8,3.0,6.0,11.0,0.4,7.3,48.7,76.5,0.7,9.0,16.4,30.0,0.1,26.5,384.0,470.0,0.3,8.4,78.5,154.0,0.5,4.0,32.5,72.5
101,3440224,0.2,1.9,20.6,44.1,3.1,3.0,6.0,11.0,0.2,5.2,44.5,76.4,0.3,9.0,15.2,30.0,0.2,21.1,340.1,471.7,0.3,10.8,69.2,158.1,0.3,4.7,29.5,73.3
102,3440231,0.6,2.7,18.0,41.5,3.1,2.4,6.0,11.0,0.5,5.9,41.7,73.4,0.5,9.0,14.3,30.0,0.2,16.6,230.3,458.3,0.4,13.9,57.6,148.2,0.4,6.5,27.8,69.2
103,3440232,0.3,2.9,13.0,38.5,3.4,2.0,6.0,11.0,0.3,4.8,28.4,69.9,1.0,9.2,14.9,30.0,0.2,10.6,100.9,453.1,0.2,10.0,40.5,128.5,0.3,4.5,20.5,60.0
104,3440233,0.4,2.4,8.2,32.5,3.9,2.0,6.0,11.0,0.3,4.3,16.9,60.2,1.6,9.1,15.0,30.0,0.3,7.6,51.3,429.7,0.3,6.2,30.6,106.8,0.3,2.8,14.1,49.2
105,3440241,0.7,1.5,17.4,37.6,2.6,2.2,6.0,11.0,0.7,3.1,34.2,66.7,1.0,9.0,14.3,30.0,0.4,10.4,165.7,447.3,0.3,10.9,52.8,132.2,0.3,6.7,27.3,59.9
106,3440242,0.4,2.1,12.1,32.4,3.2,1.8,6.0,11.0,0.3,3.6,24.7,57.9,1.5,8.2,14.5,30.0,0.6,5.7,67.2,424.5,0.4,6.9,41.5,112.7,0.4,4.3,19.0,50.4
107,3440243,0.8,1.5,9.9,30.6,3.9,1.4,6.0,11.0,0.4,3.6,16.9,54.1,2.0,8.9,15.0,30.0,0.4,4.8,41.4,399.8,0.7,4.4,31.0,95.8,0.7,2.0,13.2,44.5
108,3440244,1.1,0.2,5.4,25.2,4.7,1.0,4.9,11.0,0.8,1.4,12.2,51.5,2.4,8.4,15.0,29.9,0.4,2.7,31.7,310.1,0.4,2.4,23.3,80.0,0.9,0.7,10.9,38.7
109,3440311,0.9,1.1,19.8,37.1,0.9,2.0,6.0,11.7,0.6,3.4,34.2,60.1,1.0,7.5,15.1,33.2,0.4,3.7,233.0,440.5,0.4,3.7,57.9,117.7,0.3,2.0,28.3,49.7
110,3440312,0.3,2.3,18.2,34.3,0.6,2.0,6.0,12.8,0.3,2.3,21.9,58.7,1.7,7.6,14.6,35.4,0.3,3.9,125.2,434.7,0.4,3.1,44.2,113.3,0.4,2.4,24.0,48.8
111,3440321,0.6,4.3,18.0,34.2,1.0,1.1,6.0,12.0,0.4,6.0,29.6,57.1,0.7,7.9,15.0,33.8,0.4,4.9,102.9,423.7,0.7,2.5,50.4,110.8,0.7,1.6,24.6,48.1
112,3440322,0.3,3.4,14.9,29.6,0.6,1.1,6.0,11.8,0.4,3.3,19.4,53.2,1.4,7.0,14.3,34.1,0.8,2.8,52.2,397.3,0.3,2.9,38.3,100.2,0.5,1.7,21.5,44.2
113,3440331,0.3,3.8,15.3,30.9,2.2,1.0,6.0,11.2,0.5,3.9,26.4,54.9,1.1,7.7,14.8,31.0,0.3,4.3,65.0,405.9,0.4,3.7,46.4,107.4,0.5,1.5,22.9,47.1
114,3440332,0.8,1.1,10.6,25.1,2.9,1.0,6.0,11.2,0.5,2.2,16.8,44.4,1.9,5.0,13.3,30.4,0.7,2.4,29.3,293.7,0.6,2.6,31.1,76.0,0.9,0.8,15.5,38.8
115,3440341,0.3,4.2,12.2,27.6,1.6,1.0,6.0,12.0,0.3,4.2,20.4,52.0,1.1,7.3,14.6,32.9,0.7,3.4,42.3,374.2,0.3,5.5,39.4,97.3,0.5,3.2,20.7,44.5
